Код_товару;Назва_позиції;Назва_позиції_укр;Пошукові_запити;Пошукові_запити_укр;Опис;Опис_укр;Тип_товару;Ціна;Валюта;Одиниця_виміру;Мінімальний_обсяг_замовлення;Оптова_ціна;Мінімальне_замовлення_опт;Посилання_зображення;Наявність;Кількість;Номер_групи;Назва_групи;Посилання_підрозділу;Можливість_поставки;Термін_поставки;Спосіб_пакування;Спосіб_пакування_укр;Унікальний_ідентифікатор;Ідентифікатор_товару;Ідентифікатор_підрозділу;Ідентифікатор_групи;Виробник;Країна_виробник;Знижка;ID_групи_різновидів;Особисті_нотатки;Продукт_на_сайті;Термін_дії_знижки_від;Термін_дії_знижки_до;Ціна_від;Ярлик;HTML_заголовок;HTML_заголовок_укр;HTML_опис;HTML_опис_укр;Код_маркування_(GTIN);Номер_пристрою_(MPN);Вага,кг;Ширина,см;Висота,см;Довжина,см;Де_знаходиться_товар;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
203723;Удлинитель NA-UEA 4-гнізда 5 м;Подовжувач NA-UEA 4-гнізда 5 м;4-ГНІЗДА, UEA 4-ГНІЗДА, 4-ГНІЗДА UEA, удлинитель uea, uea удлинитель, удлинитель электрический, кабель удлинитель, удлинитель с розетками, удлинитель для дома, удлинитель силовой, удлинитель на катушке, кабель удлинитель длинный, удлинитель для техники;4-ГНІЗДА, UEA 4-ГНІЗДА, 4-ГНІЗДА UEA, подовжувач uea, uea подовжувач, подовжувач електричний, кабель подовжувач, подовжувач з розетками, подовжувач для дому, подовжувач силовий, подовжувач на котушці, кабель подовжувач довгий, подовжувач для техніки;● Удлинитель с заземлением,<br/>● Длина 5 м,<br/>● 4 гнезда с/з.;● Подовжувач із заземленням,<br/>● Довжина 5 м,<br/>● 4 гнізда з/з.;r;9,71;USD;шт.;;;;https://images.prom.ua/7218585715_udlinitel-na-uea-4-gnizda.jpg;+;4;152196244;Вилки, колодки, удлинители;https://prom.ua/Udliniteli-elektricheskie;;;;;2983439742;99-00018333;513;;UEA;Китай;;;V;https://oniks.org.ua/p2983439742-udlinitel-uea-gnizda.html;;;-;;;;;;;;0.560;13.0;4.0;22.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203233;Кабель для солнечных панелей H1Z2Z2-K 1x 6 черный (NKK) бухта 100 м;Кабель для сонячних панелей H1Z2Z2-K 1x 6 чорний (NKK) бухта 100 м;H1Z2Z2-K, Nippon Kabel H1Z2Z2-K, H1Z2Z2-K Nippon Kabel, кабель солнечный nippon kabel, nippon kabel кабель солнечный, кабель для солнечных панелей, кабель pv, провод для солнечной системы, кабель солнечный, кабель для панелей, провод pv системы, кабель для генерации энергии, кабель для солнечных модулей;H1Z2Z2-K, Nippon Kabel H1Z2Z2-K, H1Z2Z2-K Nippon Kabel, кабель сонячний nippon kabel, nippon kabel кабель сонячний, кабель для сонячних панелей, кабель pv, провід для сонячної системи, кабель сонячний, кабель для панелей, провід pv системи, кабель для генерації енергії, кабель для сонячних модулів;● Вес кабеля (kg/km) 75,<br/>● Наружный диаметр (mm) 6,1,<br/>● Допустимая токовая нагрузка (A) 70,<br/>● Электрическое сопротивление жили пост. тока, при +20°C (Ω/km) 3,39;● Вага кабелю (kg/km) 75,<br/>● Зовнішній діаметр (mm) 6,1,<br/>● Допустиме струмове навантаження (A) 70,<br/>● Електричний опір жили пост. струму при +20°C (Ω/km) 3,39;r;169,06;USD;шт.;;;;https://images.prom.ua/7218585448_kabel-dlya-solnechnyh.jpg;+;10000;140905382;Безопасность и комфорт;https://prom.ua/Silovoj-kabel;;;;;2983777548;prom_99-10029499;14190408;;Nippon Kabel;Японія;;;Vmin, V;https://oniks.org.ua/p2983777548-kabel-dlya-solnechnyh.html;;;-;;;;;;;;9.000;40.0;32.0;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201299;Кнопка выхода PBK-810D;Кнопка виходу PBK-810D;-810D, PBK -810D, -810D PBK, кнопка выхода pbk, pbk кнопка выхода, кнопка выхода контактная, кнопка выхода механическая, кнопка выхода для двери, кнопка открытия двери, кнопка выхода накладная, кнопка выхода система доступа, кнопка управления дверью, кнопка выхода проводная;-810D, PBK -810D, -810D PBK, кнопка виходу pbk, pbk кнопка виходу, кнопка виходу контактна, кнопка виходу механічна, кнопка виходу для дверей, кнопка відкриття дверей, кнопка виходу накладна, кнопка виходу система доступу, кнопка керування дверима, кнопка виходу провідна;Кнопка выхода, врезная, NO/NC/COM, нержавейка, макс.напряжение и ток коммутации 36В/3A, 500000 срабатываний, 114х70х20мм. К кнопке выхода подходит монтажная коробка: MBB-811D-M.;Кнопка виходу, врізна, NO / NC / COM, нержавіюча, макс.напргуа і ток комутації 36В / 3A, 500000 спрацьовувань, 114х70х20мм. Підходить монтажна коробка: MBB-811D-M.;r;6,88;USD;шт.;;;;https://images.prom.ua/5433473332_knopka-vyhoda-pbk-810d.jpg;+;1;127628170;Кнопки выхода;https://prom.ua/Trevozhnye-knopki-i-knopki-vyhoda;;;;;2863456056;99-00005285;302308;;PBK;Китай;;;V;https://oniks.org.ua/p2863456056-knopka-vyhoda-pbk.html;;;-;;;;;;;;0.120;11.4;7.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203609;Корпус пластиковый 36 модульный навесной UEA;Корпус пластиковий 36 модульний навісний UEA;Корпус, UEA Корпус, Корпус UEA, электрощит uea, uea электрощит, электрощит модульный, распределительный щит, щиток электрический, шкаф электрощита, щит для дома, щит распределительный, корпус электрощита, щиток настенный;Корпус, UEA Корпус, Корпус UEA, електрощит uea, uea електрощит, електрощит модульний, розподільчий щит, щиток електричний, шафа електрощита, щит для дому, щит розподільчий, корпус електрощита, щиток настінний;● Тип монтажа Навесной,<br/>● Количество модулей 36;● Тип монтажу Навісний,<br/>● Кількість модулів 36;r;19,44;USD;шт.;;;;https://images.prom.ua/7218584357_korpus-plastikovyj-36.jpg;+;8;140905382;Безопасность и комфорт;https://prom.ua/Raspredelitelnye-schity;;;;;2983777862;prom_99-00022411;50904;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983777862-korpus-plastikovyj-modulnyj.html;;;-;;;;;;;;1.520;30.0;10.0;43.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203610;Корпус пластиковый 12 модульный навесной UEA;Корпус пластиковий 12 модульний навісний UEA;Корпус, UEA Корпус, Корпус UEA, электрощит uea, uea электрощит, электрощит модульный, распределительный щит, щиток электрический, шкаф электрощита, щит для дома, щит распределительный, корпус электрощита, щиток настенный;Корпус, UEA Корпус, Корпус UEA, електрощит uea, uea електрощит, електрощит модульний, розподільчий щит, щиток електричний, шафа електрощита, щит для дому, щит розподільчий, корпус електрощита, щиток настінний;● Тип монтажа Навесной,<br/>● Количество модулей 12,<br/>● Габариты (ВхШхГ) 220х295х100,<br/>● Степень защиты IP40,<br/>● Комплектация – нулевая шина, DIN-рейка,<br/>● Степень ударопрочности ИК07.;● Тип монтажу Навісний,<br/>● Кількість модулів 12,<br/>● Габарити (ВхШхГ) 220х295х100,<br/>● Ступінь захисту IP40,<br/>● Комплектація - нульова шина, DIN-рейка,<br/>● Ступінь ударостійкості ІК07.;r;9,22;USD;шт.;;;;https://images.prom.ua/7218584360_korpus-plastikovyj-12.jpg, https://images.prom.ua/7218584361_korpus-plastikovyj-12.jpg;+;7;140905382;Безопасность и комфорт;https://prom.ua/Raspredelitelnye-schity;;;;;2983777863;prom_99-00022410;50904;;UEA;Китай;;;Vmin, V;https://oniks.org.ua/p2983777863-korpus-plastikovyj-modulnyj.html;;;-;;;;;;;;0.700;20.0;10.0;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204419;Вилка переносная UEA 023 32А 220В 2Р+Е IP44;Вилка переносна UEA 023 32А 220В 2Р+Е IP44;32А, UEA 32А, 32А UEA, вилка uea, uea вилка, вилка электрическая, штекер питания, вилка для кабеля, электрическая вилка разъем, штекер сетевой, вилка 220в, вилка для провода, разъем вилка;32А, UEA 32А, 32А UEA, вилка uea, uea вилка, вилка електрична, штекер живлення, вилка для кабелю, електрична вилка роз'єм, штекер мережевий, вилка 220в, вилка для проводу, роз'єм вилка;● Напряжение, В 220,<br/>● Тип монтажа переносной,<br/>● Степень защиты – IP 44,<br/>● Контакты силовой розетки 2Р+Е,<br/>● Ампераж 32А;● Напруга, В 220,<br/>● Тип монтажу переносний,<br/>● Ступінь захисту – IP 44,<br/>● Контакти розетки 2Р+Е,<br/>● Ампераж 32А;r;2,36;USD;шт.;;;;https://images.prom.ua/7256339919_vilka-perenosnaya-uea.jpg;+;5;152196244;Вилки, колодки, удлинители;https://prom.ua/Udliniteli-elektricheskie;;;;;2997952794;99-10033502;513;;UEA;Китай;;;V;https://oniks.org.ua/p2997952794-vilka-perenosnaya-uea.html;;;-;;;;;;;;0.100;6.5;6.5;14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203209;Комплект креплений к керамической черепице CeramicTile II;Комплект кріплень до керамічної черепиці CeramicTile II;крепление солнечных панелей ceramictile, ceramictile крепление солнечных панелей, крепление солнечных панелей, монтаж солнечных панелей, держатель панелей солнечных, крепеж солнечных модулей, система крепления pv, монтажный комплект панелей, кронштейн для солнечных панелей, крепеж для крыши солнечных панелей;кріплення сонячних панелей ceramictile, ceramictile кріплення сонячних панелей, кріплення сонячних панелей, монтаж сонячних панелей, тримач панелей сонячних, кріплення сонячних модулів, система кріплення pv, монтажний комплект панелей, кронштейн для сонячних панелей, кріплення для даху сонячних панелей;Комплект предназначен для монтажа на керамической черепице. Монтаж профиля осуществляется с помощью кронштейна крепления для керамочерепицы. Кронштейн выполнен из нержавеющей стали и удобно регулируется благодаря пазам. Прикручивается саморезами к обрешетке под черепицей, поэтому исключает протекание или повреждение крыши.ф;Комплект призначений для монтажу на керамічній черепиці. Монтаж профілю здійснюється за допомогою кронштейна кріплення для керамочерепиці. Кронштейн виконаний з нержавіючої сталі і зручно регулюється завдяки пазам. Прикручується саморізами до обрешітки під черепицею, тому виключає протікання, чи пошкодження даху.;r;58,65;USD;шт.;;;;https://images.prom.ua/7218585239_komplekt-kreplenij-k.jpg;+;6;152084460;Комплектующие для солнечных панелей;https://prom.ua/Komplektuyuschie-dlya-alternativnyh-istochnikov-energii;;;;;2983439609;99-00015645;101003;;CeramicTile;Китай;;;V;https://oniks.org.ua/p2983439609-komplekt-kreplenij-keramicheskoj.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203227;Анодированный профиль Photonica SMA L2200 (S-2200-CZ);Профіль анодований Photonica SMA L2200 (S-2200-CZ);S-2200-CZ, Photonica S-2200-CZ, S-2200-CZ Photonica, комплектующие солнечных панелей photonica, photonica комплектующие солнечных панелей, комплектующие солнечных панелей, аксессуары солнечных систем, элементы солнечной системы, кабели для солнечных панелей, разъемы для солнечных панелей, оборудование для солнечных систем, запчасти солнечных панелей, компоненты pv;S-2200-CZ, Photonica S-2200-CZ, S-2200-CZ Photonica, комплектуючі сонячних панелей photonica, photonica комплектуючі сонячних панелей, комплектуючі сонячних панелей, аксесуари сонячних систем, елементи сонячної системи, кабелі для сонячних панелей, роз'єми для сонячних панелей, обладнання для сонячних систем, запчастини сонячних панелей, компоненти pv;Профиль SMA L2200 анодированный (S-2200-CZ);Профіль SMA L2200 анодований (S-2200-CZ);r;27,4;USD;шт.;;;;https://images.prom.ua/7218585301_anodirovannyj-profil-photonica.jpg;+;10000;152084460;Комплектующие для солнечных панелей;https://prom.ua/Komplektuyuschie-dlya-alternativnyh-istochnikov-energii;;;;;2983440249;99-00021669;101003;;Photonica;Україна;;;V;https://oniks.org.ua/p2983440249-anodirovannyj-profil-photonica.html;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203610;Корпус пластиковый 12 модульный навесной UEA;Корпус пластиковий 12 модульний навісний UEA;Корпус, UEA Корпус, Корпус UEA, электрощит uea, uea электрощит, электрощит модульный, распределительный щит, щиток электрический, шкаф электрощита, щит для дома, щит распределительный, корпус электрощита, щиток настенный;Корпус, UEA Корпус, Корпус UEA, електрощит uea, uea електрощит, електрощит модульний, розподільчий щит, щиток електричний, шафа електрощита, щит для дому, щит розподільчий, корпус електрощита, щиток настінний;● Тип монтажа Навесной,<br/>● Количество модулей 12,<br/>● Габариты (ВхШхГ) 220х295х100,<br/>● Степень защиты IP40,<br/>● Комплектация – нулевая шина, DIN-рейка,<br/>● Степень ударопрочности ИК07.;● Тип монтажу Навісний,<br/>● Кількість модулів 12,<br/>● Габарити (ВхШхГ) 220х295х100,<br/>● Ступінь захисту IP40,<br/>● Комплектація - нульова шина, DIN-рейка,<br/>● Ступінь ударостійкості ІК07.;r;8,42;USD;шт.;;;;https://images.prom.ua/7218584358_korpus-plastikovyj-12.jpg, https://images.prom.ua/7218584359_korpus-plastikovyj-12.jpg;+;7;152133464;Модульные электрощиты;https://prom.ua/Raspredelitelnye-schity;;;;;2983440287;99-00022410;50904;;UEA;Китай;;;V;https://oniks.org.ua/p2983440287-korpus-plastikovyj-modulnyj.html;;;-;;;;;;;;0.700;20.0;10.0;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203082;Патч-корд UTP, 2 м, кат. 5e, синий PAUT3200-BL;Патч-корд UTP, 2 м, кат. 5e, синій PAUT3200-BL;3200-BL, PAUT 3200-BL, 3200-BL PAUT, патч корд paut, paut патч корд, патч корд, сетевой патч корд, кабель патч корд, patch cord ethernet, патч кабель rj45, кабель для интернета короткий, патч корд cat6, кабель подключения сети;3200-BL, PAUT 3200-BL, 3200-BL PAUT, патч корд paut, paut патч корд, патч корд, мережевий патч корд, кабель патч корд, patch cord ethernet, патч кабель rj45, кабель для інтернету короткий, патч корд cat6, кабель підключення мережі;Категория: cat 5e, Сечение жил: 26 AWG, Экранирование: UTP, Длина, м: 2, Оболочка: PVC;Категорія: cat 5e, Перетин жил: 26 AWG, Екранування: UTP, Довжина, м: 2, Оболонка: PVC;r;1,54;USD;шт.;;;;https://images.prom.ua/7217226855_patch-kord-utp-2.jpg;+;10000;152090742;Комплектующие для сетевого оборудования;https://prom.ua/Patch-kordy;;;;;2983438907;99-00006989;7190604;;Kingda;Китай;;;V;https://oniks.org.ua/p2983438907-patch-kord-utp.html;;;-;;;;;;;;0.200;10.0;10.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203730;Колодка NA-UEA 4-гнізда з кнопкою;Колодка NA-UEA 4-гнізда з кнопкою;4-ГНІЗДА, UEA 4-ГНІЗДА, 4-ГНІЗДА UEA, удлинитель uea, uea удлинитель, удлинитель электрический, кабель удлинитель, удлинитель с розетками, удлинитель для дома, удлинитель силовой, удлинитель на катушке, кабель удлинитель длинный, удлинитель для техники;4-ГНІЗДА, UEA 4-ГНІЗДА, 4-ГНІЗДА UEA, подовжувач uea, uea подовжувач, подовжувач електричний, кабель подовжувач, подовжувач з розетками, подовжувач для дому, подовжувач силовий, подовжувач на котушці, кабель подовжувач довгий, подовжувач для техніки;● Номинальный ток 16А,<br/>● С заземлением,<br/>● 4 гнезда с/з.;● Номінальний струм 16А,<br/>● Із заземленням,<br/>● 4 гнізда з/з.;r;4,47;USD;шт.;;;;https://images.prom.ua/7218585890_kolodka-na-uea-4-gnizda.jpg;+;10000;152196244;Вилки, колодки, удлинители;https://prom.ua/Udliniteli-elektricheskie;;;;;2983439737;99-00018327;513;;UEA;Китай;;;V;https://oniks.org.ua/p2983439737-kolodka-uea-gnizda.html;;;-;;;;;;;;0.140;5.0;4.0;22.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
