prom_category_id;prom_category_name;Приналежність*:6;Група*:13;Вид*:21;royalty_percent;price_from;price_to;threshold;coef_uncategorized;coef_no_base;coef_viatec;coef_secur;coef_lp;coef
;;;;;;;;;1.4;1.2;;;;
14201512;Оснастка для инструмента > Зубила, долото для перфоратора;дім;інструменти;зубило;7;20000;100000;1.21;;;0.9;0.9;1;
14201512;Оснастка для инструмента > Зубила, долото для перфоратора;дім;інструменти;зубило;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14201516;Оснастка для инструмента > Масла, смазки для инструмента;автотовари, інструменти;авто і мото;універсальне масло;13;0;3000;1.29;;;0.9;0.9;1;
14201516;Оснастка для инструмента > Масла, смазки для инструмента;автотовари, інструменти;авто і мото;універсальне масло;7;3000;10000;1.21;;;0.9;0.9;1;
14201516;Оснастка для инструмента > Масла, смазки для инструмента;автотовари, інструменти;авто і мото;універсальне масло;5;10000;20000;1.18;;;0.9;0.9;1;
14201516;Оснастка для инструмента > Масла, смазки для инструмента;автотовари, інструменти;авто і мото;універсальне масло;3;20000;9999999999999.99;1.16;;;0.9;0.9;1;
14201602;Инструменты для обработки почвы > Лопаты;дім;сад, город;лопата;18;0;5000;1.38;;;0.9;0.9;1;
14201602;Инструменты для обработки почвы > Лопаты;дім;сад, город;лопата;12;5000;10000;1.28;;;0.9;0.9;1;
14201602;Инструменты для обработки почвы > Лопаты;дім;сад, город;лопата;10;10000;20000;1.25;;;0.9;0.9;1;
14201602;Инструменты для обработки почвы > Лопаты;дім;сад, город;лопата;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
14201607;Оснастка для инструмента > Сверла, буры;дім;інструменти;бури;18;0;4000;1.38;;;0.9;0.9;1;
14201607;Оснастка для инструмента > Сверла, буры;дім;інструменти;бури;15;4000;7000;1.33;;;0.9;0.9;1;
14201607;Оснастка для инструмента > Сверла, буры;дім;інструменти;бури;12;7000;10000;1.28;;;0.9;0.9;1;
14201607;Оснастка для инструмента > Сверла, буры;дім;інструменти;бури;10;10000;20000;1.25;;;0.9;0.9;1;
14201607;Оснастка для инструмента > Сверла, буры;дім;інструменти;бури;7;20000;100000;1.21;;;0.9;0.9;1;
14201607;Оснастка для инструмента > Сверла, буры;дім;інструменти;бури;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14201622;Строительный измерительный инструмент > Строительные уровни;дім;інструменти;рівень;18;0;4000;1.38;;;0.9;0.9;1;
14201622;Строительный измерительный инструмент > Строительные уровни;дім;інструменти;рівень;15;4000;7000;1.33;;;0.9;0.9;1;
14201622;Строительный измерительный инструмент > Строительные уровни;дім;інструменти;рівень;12;7000;10000;1.28;;;0.9;0.9;1;
14201622;Строительный измерительный инструмент > Строительные уровни;дім;інструменти;рівень;10;10000;20000;1.25;;;0.9;0.9;1;
14201622;Строительный измерительный инструмент > Строительные уровни;дім;інструменти;рівень;7;20000;100000;1.21;;;0.9;0.9;1;
14201622;Строительный измерительный инструмент > Строительные уровни;дім;інструменти;рівень;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14400803;Электроинструмент > Паяльники;дім;інструменти;паяльник;18;0;4000;1.38;;;0.9;0.9;1;
14400803;Электроинструмент > Паяльники;дім;інструменти;паяльник;15;4000;7000;1.33;;;0.9;0.9;1;
14400803;Электроинструмент > Паяльники;дім;інструменти;паяльник;12;7000;10000;1.28;;;0.9;0.9;1;
14400803;Электроинструмент > Паяльники;дім;інструменти;паяльник;10;10000;20000;1.25;;;0.9;0.9;1;
14400803;Электроинструмент > Паяльники;дім;інструменти;паяльник;7;20000;100000;1.21;;;0.9;0.9;1;
14400803;Электроинструмент > Паяльники;дім;інструменти;паяльник;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
15010508;Гигиена и уход за детьми > Радионяни, видеоняни;дітям;гігієна і догляд;радіоняня;18;0;5000;1.38;;;0.9;0.9;1;
15010508;Гигиена и уход за детьми > Радионяни, видеоняни;дітям;гігієна і догляд;радіоняня;15;5000;10000;1.33;;;0.9;0.9;1;
15010508;Гигиена и уход за детьми > Радионяни, видеоняни;дітям;гігієна і догляд;радіоняня;10;10000;20000;1.25;;;0.9;0.9;1;
15010508;Гигиена и уход за детьми > Радионяни, видеоняни;дітям;гігієна і догляд;радіоняня;7;20000;50000;1.21;;;0.9;0.9;1;
15010508;Гигиена и уход за детьми > Радионяни, видеоняни;дітям;гігієна і догляд;радіоняня;5;50000;100000;1.18;;;0.9;0.9;1;
15010508;Гигиена и уход за детьми > Радионяни, видеоняни;дітям;гігієна і догляд;радіоняня;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
15040605;Светильники > Потолочные светильники;дім;декор;світильник;18;0;5000;1.38;;;0.9;0.9;1;
15040605;Светильники > Потолочные светильники;дім;декор;світильник;12;5000;10000;1.28;;;0.9;0.9;1;
15040605;Светильники > Потолочные светильники;дім;декор;світильник;10;10000;20000;1.25;;;0.9;0.9;1;
15040605;Светильники > Потолочные светильники;дім;декор;світильник;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
15040606;Светильники > LED подсветка интерьеров;дім;безпечний дім;набір розумного освітлення;15;0;10000;1.33;;;0.9;0.9;1;
15040606;Светильники > LED подсветка интерьеров;дім;безпечний дім;набір розумного освітлення;12;10000;30000;1.28;;;0.9;0.9;1;
15040606;Светильники > LED подсветка интерьеров;дім;безпечний дім;набір розумного освітлення;10;30000;9999999999999.99;1.25;;;0.9;0.9;1;
15230410;Кухонные принадлежности > Кухонные ножи и подставки;дім;посуд і кухонні аксесуари;ніж;18;0;5000;1.38;;;0.9;0.9;1;
15230410;Кухонные принадлежности > Кухонные ножи и подставки;дім;посуд і кухонні аксесуари;ніж;12;5000;10000;1.28;;;0.9;0.9;1;
15230410;Кухонные принадлежности > Кухонные ножи и подставки;дім;посуд і кухонні аксесуари;ніж;10;10000;20000;1.25;;;0.9;0.9;1;
15230410;Кухонные принадлежности > Кухонные ножи и подставки;дім;посуд і кухонні аксесуари;ніж;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
15230411;Мелкая бытовая техника для кухни > Кухонные весы;побутова техніка;дрібна побутова техніка;ваги кухонні;15;0;18000;1.33;;;0.9;0.9;1;
15230411;Мелкая бытовая техника для кухни > Кухонные весы;побутова техніка;дрібна побутова техніка;ваги кухонні;10;18000;9999999999999.99;1.25;;;0.9;0.9;1;
15230433;Кухонные принадлежности > Точилки для ножей;дім;посуд і кухонні аксесуари;точилка для ножів;18;0;5000;1.38;;;0.9;0.9;1;
15230433;Кухонные принадлежности > Точилки для ножей;дім;посуд і кухонні аксесуари;точилка для ножів;12;5000;10000;1.28;;;0.9;0.9;1;
15230433;Кухонные принадлежности > Точилки для ножей;дім;посуд і кухонні аксесуари;точилка для ножів;10;10000;20000;1.25;;;0.9;0.9;1;
15230433;Кухонные принадлежности > Точилки для ножей;дім;посуд і кухонні аксесуари;точилка для ножів;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
15370306;Электроизмерительные приборы > Мультиметры;дім;інструменти;мультиметр;18;0;4000;1.38;;;0.9;0.9;1;
15370306;Электроизмерительные приборы > Мультиметры;дім;інструменти;мультиметр;15;4000;7000;1.33;;;0.9;0.9;1;
15370306;Электроизмерительные приборы > Мультиметры;дім;інструменти;мультиметр;12;7000;10000;1.28;;;0.9;0.9;1;
15370306;Электроизмерительные приборы > Мультиметры;дім;інструменти;мультиметр;10;10000;20000;1.25;;;0.9;0.9;1;
15370306;Электроизмерительные приборы > Мультиметры;дім;інструменти;мультиметр;7;20000;100000;1.21;;;0.9;0.9;1;
15370306;Электроизмерительные приборы > Мультиметры;дім;інструменти;мультиметр;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
15370320;Радиоизмерительные приборы > Детекторы скрытой проводки;дім;інструменти;багатофункціональний детектор;18;0;4000;1.38;;;0.9;0.9;1;
15370320;Радиоизмерительные приборы > Детекторы скрытой проводки;дім;інструменти;багатофункціональний детектор;15;4000;7000;1.33;;;0.9;0.9;1;
15370320;Радиоизмерительные приборы > Детекторы скрытой проводки;дім;інструменти;багатофункціональний детектор;12;7000;10000;1.28;;;0.9;0.9;1;
15370320;Радиоизмерительные приборы > Детекторы скрытой проводки;дім;інструменти;багатофункціональний детектор;10;10000;20000;1.25;;;0.9;0.9;1;
15370320;Радиоизмерительные приборы > Детекторы скрытой проводки;дім;інструменти;багатофункціональний детектор;7;20000;100000;1.21;;;0.9;0.9;1;
15370320;Радиоизмерительные приборы > Детекторы скрытой проводки;дім;інструменти;багатофункціональний детектор;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
15370706;Оптические приборы и системы > Приборы ночного видения;воєнторг;збройна оптика;прилад нічного бачення;9;0;2000;1.24;;;0.9;0.9;1;
15370706;Оптические приборы и системы > Приборы ночного видения;воєнторг;збройна оптика;прилад нічного бачення;8;2000;15000;1.22;;;0.9;0.9;1;
15370706;Оптические приборы и системы > Приборы ночного видения;воєнторг;збройна оптика;прилад нічного бачення;7;15000;50000;1.21;;;0.9;0.9;1;
15370706;Оптические приборы и системы > Приборы ночного видения;воєнторг;збройна оптика;прилад нічного бачення;5;50000;100000;1.18;;;0.9;0.9;1;
15370706;Оптические приборы и системы > Приборы ночного видения;воєнторг;збройна оптика;прилад нічного бачення;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
15380301;Аксессуары и фурнитура для окон и дверей > Механизмы и автоматика для окон и дверей;дім;товари для бізнесу;автоматика для воріт;18;0;5000;1.38;;;0.9;0.9;1;
15380301;Аксессуары и фурнитура для окон и дверей > Механизмы и автоматика для окон и дверей;дім;товари для бізнесу;автоматика для воріт;12;5000;10000;1.28;;;0.9;0.9;1;
15380301;Аксессуары и фурнитура для окон и дверей > Механизмы и автоматика для окон и дверей;дім;товари для бізнесу;автоматика для воріт;10;10000;20000;1.25;;;0.9;0.9;1;
15380301;Аксессуары и фурнитура для окон и дверей > Механизмы и автоматика для окон и дверей;дім;товари для бізнесу;автоматика для воріт;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
15380311;Аксессуары и фурнитура для окон и дверей > Доводчики дверей;дім;ремонт і будівельні матеріали;доводчик;18;0;4000;1.38;;;0.9;0.9;1;
15380311;Аксессуары и фурнитура для окон и дверей > Доводчики дверей;дім;ремонт і будівельні матеріали;доводчик;15;4000;7000;1.33;;;0.9;0.9;1;
15380311;Аксессуары и фурнитура для окон и дверей > Доводчики дверей;дім;ремонт і будівельні матеріали;доводчик;12;7000;10000;1.28;;;0.9;0.9;1;
15380311;Аксессуары и фурнитура для окон и дверей > Доводчики дверей;дім;ремонт і будівельні матеріали;доводчик;10;10000;20000;1.25;;;0.9;0.9;1;
15380311;Аксессуары и фурнитура для окон и дверей > Доводчики дверей;дім;ремонт і будівельні матеріали;доводчик;7;20000;100000;1.21;;;0.9;0.9;1;
15380311;Аксессуары и фурнитура для окон и дверей > Доводчики дверей;дім;ремонт і будівельні матеріали;доводчик;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
15380325;Аксессуары и фурнитура для окон и дверей > Аксессуары и комплектующие для замков;дім;ремонт і будівельні матеріали;замок;18;0;4000;1.38;;;0.9;0.9;1;
15380325;Аксессуары и фурнитура для окон и дверей > Аксессуары и комплектующие для замков;дім;ремонт і будівельні матеріали;замок;15;4000;7000;1.33;;;0.9;0.9;1;
15380325;Аксессуары и фурнитура для окон и дверей > Аксессуары и комплектующие для замков;дім;ремонт і будівельні матеріали;замок;12;7000;10000;1.28;;;0.9;0.9;1;
15380325;Аксессуары и фурнитура для окон и дверей > Аксессуары и комплектующие для замков;дім;ремонт і будівельні матеріали;замок;10;10000;20000;1.25;;;0.9;0.9;1;
15380325;Аксессуары и фурнитура для окон и дверей > Аксессуары и комплектующие для замков;дім;ремонт і будівельні матеріали;замок;7;20000;100000;1.21;;;0.9;0.9;1;
15380325;Аксессуары и фурнитура для окон и дверей > Аксессуары и комплектующие для замков;дім;ремонт і будівельні матеріали;замок;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
39050503;Светильники > Точечные светильники и трек-системы;дім;декор;трековий світильник;18;0;5000;1.38;;;0.9;0.9;1;
39050503;Светильники > Точечные светильники и трек-системы;дім;декор;трековий світильник;12;5000;10000;1.28;;;0.9;0.9;1;
39050503;Светильники > Точечные светильники и трек-системы;дім;декор;трековий світильник;10;10000;20000;1.25;;;0.9;0.9;1;
39050503;Светильники > Точечные светильники и трек-системы;дім;декор;трековий світильник;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
39050509;Светильники > Настольные лампы и ночники;дім;декор;настільна лампа;18;0;5000;1.38;;;0.9;0.9;1;
39050509;Светильники > Настольные лампы и ночники;дім;декор;настільна лампа;12;5000;10000;1.28;;;0.9;0.9;1;
39050509;Светильники > Настольные лампы и ночники;дім;декор;настільна лампа;10;10000;20000;1.25;;;0.9;0.9;1;
39050509;Светильники > Настольные лампы и ночники;дім;декор;настільна лампа;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
1420060202;Датчики > Датчики движения;дім;інструменти;датчик руху;18;0;4000;1.38;;;0.9;0.9;1;
1420060202;Датчики > Датчики движения;дім;інструменти;датчик руху;15;4000;7000;1.33;;;0.9;0.9;1;
1420060202;Датчики > Датчики движения;дім;інструменти;датчик руху;12;7000;10000;1.28;;;0.9;0.9;1;
1420060202;Датчики > Датчики движения;дім;інструменти;датчик руху;10;10000;20000;1.25;;;0.9;0.9;1;
1420060202;Датчики > Датчики движения;дім;інструменти;датчик руху;7;20000;100000;1.21;;;0.9;0.9;1;
1420060202;Датчики > Датчики движения;дім;інструменти;датчик руху;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
141723;Электроинструмент > Электрические строительные миксеры;дім;інструменти;міксер будівельний;18;0;4000;1.38;;;0.9;0.9;1;
141723;Электроинструмент > Электрические строительные миксеры;дім;інструменти;міксер будівельний;15;4000;7000;1.33;;;0.9;0.9;1;
141723;Электроинструмент > Электрические строительные миксеры;дім;інструменти;міксер будівельний;12;7000;10000;1.28;;;0.9;0.9;1;
141723;Электроинструмент > Электрические строительные миксеры;дім;інструменти;міксер будівельний;10;10000;20000;1.25;;;0.9;0.9;1;
141723;Электроинструмент > Электрические строительные миксеры;дім;інструменти;міксер будівельний;7;20000;100000;1.21;;;0.9;0.9;1;
141723;Электроинструмент > Электрические строительные миксеры;дім;інструменти;міксер будівельний;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14200358;Ручной инструмент > Ручные обжимные инструменты;дім;інструменти;кліщі;18;0;4000;1.38;;;0.9;0.9;1;
14200358;Ручной инструмент > Ручные обжимные инструменты;дім;інструменти;кліщі;15;4000;7000;1.33;;;0.9;0.9;1;
14200358;Ручной инструмент > Ручные обжимные инструменты;дім;інструменти;кліщі;12;7000;10000;1.28;;;0.9;0.9;1;
14200358;Ручной инструмент > Ручные обжимные инструменты;дім;інструменти;кліщі;10;10000;20000;1.25;;;0.9;0.9;1;
14200358;Ручной инструмент > Ручные обжимные инструменты;дім;інструменти;кліщі;7;20000;100000;1.21;;;0.9;0.9;1;
14200358;Ручной инструмент > Ручные обжимные инструменты;дім;інструменти;кліщі;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
181201;Товары для прогулок и путешествий с животными > Сумки и контейнеры для переноса домашних животных;зоотовари;утримання тварин;переноска;15;0;5000;1.33;;;0.9;0.9;1;
181201;Товары для прогулок и путешествий с животными > Сумки и контейнеры для переноса домашних животных;зоотовари;утримання тварин;переноска;12;5000;10000;1.28;;;0.9;0.9;1;
181201;Товары для прогулок и путешествий с животными > Сумки и контейнеры для переноса домашних животных;зоотовари;утримання тварин;переноска;10;10000;20000;1.25;;;0.9;0.9;1;
181201;Товары для прогулок и путешествий с животными > Сумки и контейнеры для переноса домашних животных;зоотовари;утримання тварин;переноска;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
300508;Тактическая защита и экипировка > Аксессуары и комплектующие для касок и бронежилетов;воєнторг;тактичне спорядження;чехол на шолом;9;0;2000;1.24;;;0.9;0.9;1;
300508;Тактическая защита и экипировка > Аксессуары и комплектующие для касок и бронежилетов;воєнторг;тактичне спорядження;чехол на шолом;8;2000;15000;1.22;;;0.9;0.9;1;
300508;Тактическая защита и экипировка > Аксессуары и комплектующие для касок и бронежилетов;воєнторг;тактичне спорядження;чехол на шолом;7;15000;50000;1.21;;;0.9;0.9;1;
300508;Тактическая защита и экипировка > Аксессуары и комплектующие для касок и бронежилетов;воєнторг;тактичне спорядження;чехол на шолом;5;50000;100000;1.18;;;0.9;0.9;1;
300508;Тактическая защита и экипировка > Аксессуары и комплектующие для касок и бронежилетов;воєнторг;тактичне спорядження;чехол на шолом;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
14190409;Провод, кабель, системы соединения > Шнуры, переходники;ноутбуки, комп'ютери і планшети;аксесуари;зарядний адаптер;18;0;9999999999999.99;1.38;;;0.9;0.9;1;
14200355;Ручные съемники > Съемники изоляции;дім;інструменти;знімач;18;0;4000;1.38;;;0.9;0.9;1;
14200355;Ручные съемники > Съемники изоляции;дім;інструменти;знімач;15;4000;7000;1.33;;;0.9;0.9;1;
14200355;Ручные съемники > Съемники изоляции;дім;інструменти;знімач;12;7000;10000;1.28;;;0.9;0.9;1;
14200355;Ручные съемники > Съемники изоляции;дім;інструменти;знімач;10;10000;20000;1.25;;;0.9;0.9;1;
14200355;Ручные съемники > Съемники изоляции;дім;інструменти;знімач;7;20000;100000;1.21;;;0.9;0.9;1;
14200355;Ручные съемники > Съемники изоляции;дім;інструменти;знімач;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
141713;Электроинструмент > Электролобзики;дім;інструменти;електролобзик;18;0;4000;1.38;;;0.9;0.9;1;
141713;Электроинструмент > Электролобзики;дім;інструменти;електролобзик;15;4000;7000;1.33;;;0.9;0.9;1;
141713;Электроинструмент > Электролобзики;дім;інструменти;електролобзик;12;7000;10000;1.28;;;0.9;0.9;1;
141713;Электроинструмент > Электролобзики;дім;інструменти;електролобзик;10;10000;20000;1.25;;;0.9;0.9;1;
141713;Электроинструмент > Электролобзики;дім;інструменти;електролобзик;7;20000;100000;1.21;;;0.9;0.9;1;
141713;Электроинструмент > Электролобзики;дім;інструменти;електролобзик;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
1250301;Инструменты для обрезки > Кусторезы;дім;сад, город;кущоріз;18;0;5000;1.38;;;0.9;0.9;1;
1250301;Инструменты для обрезки > Кусторезы;дім;сад, город;кущоріз;12;5000;10000;1.28;;;0.9;0.9;1;
1250301;Инструменты для обрезки > Кусторезы;дім;сад, город;кущоріз;10;10000;20000;1.25;;;0.9;0.9;1;
1250301;Инструменты для обрезки > Кусторезы;дім;сад, город;кущоріз;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
1250321;Инструмент для скашивания травы > Мотокосы и триммеры;дім;сад, город;тример садовий;18;0;5000;1.38;;;0.9;0.9;1;
1250321;Инструмент для скашивания травы > Мотокосы и триммеры;дім;сад, город;тример садовий;12;5000;10000;1.28;;;0.9;0.9;1;
1250321;Инструмент для скашивания травы > Мотокосы и триммеры;дім;сад, город;тример садовий;10;10000;20000;1.25;;;0.9;0.9;1;
1250321;Инструмент для скашивания травы > Мотокосы и триммеры;дім;сад, город;тример садовий;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
150426;Освещение, электрика > LED освещение;дім;декор;світильник;18;0;5000;1.38;;;0.9;0.9;1;
150426;Освещение, электрика > LED освещение;дім;декор;світильник;12;5000;10000;1.28;;;0.9;0.9;1;
150426;Освещение, электрика > LED освещение;дім;декор;світильник;10;10000;20000;1.25;;;0.9;0.9;1;
150426;Освещение, электрика > LED освещение;дім;декор;світильник;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
30816;Спецодежда и обувь > Рабочие перчатки;дім;господарські товари;рукавички господарські;18;0;5000;1.38;;;0.9;0.9;1;
30816;Спецодежда и обувь > Рабочие перчатки;дім;господарські товари;рукавички господарські;12;5000;10000;1.28;;;0.9;0.9;1;
30816;Спецодежда и обувь > Рабочие перчатки;дім;господарські товари;рукавички господарські;10;10000;20000;1.25;;;0.9;0.9;1;
30816;Спецодежда и обувь > Рабочие перчатки;дім;господарські товари;рукавички господарські;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
150405;Освещение, электрика > Промышленное освещение;дім;сад, город;вуличний прожектор;18;0;5000;1.38;;;0.9;0.9;1;
150405;Освещение, электрика > Промышленное освещение;дім;сад, город;вуличний прожектор;12;5000;10000;1.28;;;0.9;0.9;1;
150405;Освещение, электрика > Промышленное освещение;дім;сад, город;вуличний прожектор;10;10000;20000;1.25;;;0.9;0.9;1;
150405;Освещение, электрика > Промышленное освещение;дім;сад, город;вуличний прожектор;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
150417;Освещение, электрика > Офисно-торговое освещение;дім;декор;світильник;18;0;5000;1.38;;;0.9;0.9;1;
150417;Освещение, электрика > Офисно-торговое освещение;дім;декор;світильник;12;5000;10000;1.28;;;0.9;0.9;1;
150417;Освещение, электрика > Офисно-торговое освещение;дім;декор;світильник;10;10000;20000;1.25;;;0.9;0.9;1;
150417;Освещение, электрика > Офисно-торговое освещение;дім;декор;світильник;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
151405;Уборка > Щетки и скребки для уборки;дім;господарські товари;щітка для прибирання;18;0;5000;1.38;;;0.9;0.9;1;
151405;Уборка > Щетки и скребки для уборки;дім;господарські товари;щітка для прибирання;12;5000;10000;1.28;;;0.9;0.9;1;
151405;Уборка > Щетки и скребки для уборки;дім;господарські товари;щітка для прибирання;10;10000;20000;1.25;;;0.9;0.9;1;
151405;Уборка > Щетки и скребки для уборки;дім;господарські товари;щітка для прибирання;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
14200610;Датчики > Датчики бесконтактные;дім;безпечний дім;датчик;15;0;10000;1.33;;;0.9;0.9;1;
14200610;Датчики > Датчики бесконтактные;дім;безпечний дім;датчик;12;10000;30000;1.28;;;0.9;0.9;1;
14200610;Датчики > Датчики бесконтактные;дім;безпечний дім;датчик;10;30000;9999999999999.99;1.25;;;0.9;0.9;1;
301011;Аксессуары и фурнитура для окон и дверей > Защелки;дім;товари для бізнесу;електромеханічний замок;18;0;5000;1.38;;;0.9;0.9;1;
301011;Аксессуары и фурнитура для окон и дверей > Защелки;дім;товари для бізнесу;електромеханічний замок;12;5000;10000;1.28;;;0.9;0.9;1;
301011;Аксессуары и фурнитура для окон и дверей > Защелки;дім;товари для бізнесу;електромеханічний замок;10;10000;20000;1.25;;;0.9;0.9;1;
301011;Аксессуары и фурнитура для окон и дверей > Защелки;дім;товари для бізнесу;електромеханічний замок;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
1250308;Инструмент для скашивания травы > Газонокосилки;дім;сад, город;газонокосарка;18;0;5000;1.38;;;0.9;0.9;1;
1250308;Инструмент для скашивания травы > Газонокосилки;дім;сад, город;газонокосарка;12;5000;10000;1.28;;;0.9;0.9;1;
1250308;Инструмент для скашивания травы > Газонокосилки;дім;сад, город;газонокосарка;10;10000;20000;1.25;;;0.9;0.9;1;
1250308;Инструмент для скашивания травы > Газонокосилки;дім;сад, город;газонокосарка;7;20000;9999999999999.99;1.21;;;0.9;0.9;1;
613;Уборка > Освежители воздуха;дім;миючі та чистячі засоби;освіжувач повітря;15;0;3000;1.33;;;0.9;0.9;1;
613;Уборка > Освежители воздуха;дім;миючі та чистячі засоби;освіжувач повітря;13;3000;10000;1.29;;;0.9;0.9;1;
613;Уборка > Освежители воздуха;дім;миючі та чистячі засоби;освіжувач повітря;10;10000;9999999999999.99;1.25;;;0.9;0.9;1;
5505;Авто - мото > Электромобильные зарядные устройства и станции;спорт і активний відпочинок;електротранспорт;зарядні пристрої для електротранспорту;18;0;17000;1.38;;;0.9;0.9;1;
5505;Авто - мото > Электромобильные зарядные устройства и станции;спорт і активний відпочинок;електротранспорт;зарядні пристрої для електротранспорту;7;17000;60000;1.21;;;0.9;0.9;1;
5505;Авто - мото > Электромобильные зарядные устройства и станции;спорт і активний відпочинок;електротранспорт;зарядні пристрої для електротранспорту;5;60000;100000;1.18;;;0.9;0.9;1;
5505;Авто - мото > Электромобильные зарядные устройства и станции;спорт і активний відпочинок;електротранспорт;зарядні пристрої для електротранспорту;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
190402;Строительный измерительный инструмент > Лазерные нивелиры, уровни, сканеры;дім;інструменти;нівелір;18;0;4000;1.38;;;0.9;0.9;1;
190402;Строительный измерительный инструмент > Лазерные нивелиры, уровни, сканеры;дім;інструменти;нівелір;15;4000;7000;1.33;;;0.9;0.9;1;
190402;Строительный измерительный инструмент > Лазерные нивелиры, уровни, сканеры;дім;інструменти;нівелір;12;7000;10000;1.28;;;0.9;0.9;1;
190402;Строительный измерительный инструмент > Лазерные нивелиры, уровни, сканеры;дім;інструменти;нівелір;10;10000;20000;1.25;;;0.9;0.9;1;
190402;Строительный измерительный инструмент > Лазерные нивелиры, уровни, сканеры;дім;інструменти;нівелір;7;20000;100000;1.21;;;0.9;0.9;1;
190402;Строительный измерительный инструмент > Лазерные нивелиры, уровни, сканеры;дім;інструменти;нівелір;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
300410;Система умный дом > Системы видеонаблюдения;дім;безпечний дім;комплект відеоспостереження;15;0;10000;1.33;;;0.9;0.9;1;
300410;Система умный дом > Системы видеонаблюдения;дім;безпечний дім;комплект відеоспостереження;12;10000;30000;1.28;;;0.9;0.9;1;
300410;Система умный дом > Системы видеонаблюдения;дім;безпечний дім;комплект відеоспостереження;10;30000;9999999999999.99;1.25;;;0.9;0.9;1;
420507;Метрический крепеж > Шайбы, гровер;дім;інструменти;шайба;18;0;4000;1.38;;;0.9;0.9;1;
420507;Метрический крепеж > Шайбы, гровер;дім;інструменти;шайба;15;4000;7000;1.33;;;0.9;0.9;1;
420507;Метрический крепеж > Шайбы, гровер;дім;інструменти;шайба;12;7000;10000;1.28;;;0.9;0.9;1;
420507;Метрический крепеж > Шайбы, гровер;дім;інструменти;шайба;10;10000;20000;1.25;;;0.9;0.9;1;
420507;Метрический крепеж > Шайбы, гровер;дім;інструменти;шайба;7;20000;100000;1.21;;;0.9;0.9;1;
420507;Метрический крепеж > Шайбы, гровер;дім;інструменти;шайба;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
420512;Метрический крепеж > Крепежные винты;дім;інструменти;гвинт;18;0;4000;1.38;;;0.9;0.9;1;
420512;Метрический крепеж > Крепежные винты;дім;інструменти;гвинт;15;4000;7000;1.33;;;0.9;0.9;1;
420512;Метрический крепеж > Крепежные винты;дім;інструменти;гвинт;12;7000;10000;1.28;;;0.9;0.9;1;
420512;Метрический крепеж > Крепежные винты;дім;інструменти;гвинт;10;10000;20000;1.25;;;0.9;0.9;1;
420512;Метрический крепеж > Крепежные винты;дім;інструменти;гвинт;7;20000;100000;1.21;;;0.9;0.9;1;
420512;Метрический крепеж > Крепежные винты;дім;інструменти;гвинт;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
620;Приборы измерения времени > Таймеры;дім;інструменти;таймери та реле часу;18;0;4000;1.38;;;0.9;0.9;1;
620;Приборы измерения времени > Таймеры;дім;інструменти;таймери та реле часу;15;4000;7000;1.33;;;0.9;0.9;1;
620;Приборы измерения времени > Таймеры;дім;інструменти;таймери та реле часу;12;7000;10000;1.28;;;0.9;0.9;1;
620;Приборы измерения времени > Таймеры;дім;інструменти;таймери та реле часу;10;10000;20000;1.25;;;0.9;0.9;1;
620;Приборы измерения времени > Таймеры;дім;інструменти;таймери та реле часу;7;20000;100000;1.21;;;0.9;0.9;1;
620;Приборы измерения времени > Таймеры;дім;інструменти;таймери та реле часу;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
